party_id,booking_code,booking_period,invoice_number,invoice_date,due_date,closed_date,remark,currency,amount,tax_amount,company_id,ledger
12310,,2018-10,91093,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,1198.3023,0,999,P
11914,,2018-11,90771,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,305.37,0,999,P
12228,,2018-11,90962,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,67.9536,0,999,P
12379,,2018-08,91141,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-08-01 00:00:00,,EUR,152.9892,0,999,P
12310,,2018-07,91036,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,9932.5746,0,999,P
12310,,2018-08,91048,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,4586.2011,0,999,P
10594,,2018-10,90100,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,69.3693,0,999,R
11849,,2018-11,90745,2018-09-22 00:00:00,2018-10-22 00:00:00,2018-10-22 00:00:00,,EUR,49.14,0,999,P
12310,,2018-08,91043,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,19.4454,0,999,P
11062,,2018-08,90235,2018-06-30 00:00:00,2018-07-30 00:00:00,2018-07-30 00:00:00,,EUR,895.4244,0,999,P
12310,,2018-10,91109,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,1056.1005,0,999,P
10972,,2018-08,90228,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,0.2691,0,999,P
10676,,2018-10,90181,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,19379.295,0,999,R
12310,,2018-10,91105,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,8012.1834,0,999,P
10586,,2018-08,90092,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,2135.5308,0,999,R
12121,,2018-11,90909,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,39.6396,0,999,P
11817,,2018-03,90702,2017-12-31 00:00:00,2018-01-30 00:00:00,2018-01-30 00:00:00,,EUR,2890.7892,0,999,P
11849,,2018-11,90736,2018-09-02 00:00:00,2018-10-02 00:00:00,2018-10-02 00:00:00,,EUR,266.175,0,999,P
11965,,2018-05,90798,2018-03-13 00:00:00,2018-04-12 00:00:00,2018-04-12 00:00:00,,EUR,429.7761,0,999,P
10676,,2018-09,90180,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,26190.45,0,999,R
12006,,2018-11,90822,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,893.88,0,999,P
11410,,2018-09,90484,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,907.2999,0,999,P
11262,,2018-03,90358,2018-01-28 00:00:00,2018-02-27 00:00:00,2018-02-27 00:00:00,,EUR,2340,0,999,P
10708,,2018-08,90221,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,19.6326,0,999,R
11188,,2018-07,90263,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,33.93,0,999,P
12300,,2018-05,91002,2018-03-18 00:00:00,2018-04-17 00:00:00,2018-04-17 00:00:00,,EUR,201.2517,0,999,P
11793,,2018-11,90690,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,17.55,0,999,P
11742,,2018-12,90680,2018-10-02 00:00:00,2018-11-01 00:00:00,2018-11-01 00:00:00,,EUR,559.2015,0,999,P
12284,,2018-10,90997,2018-08-29 00:00:00,2018-09-28 00:00:00,2018-09-28 00:00:00,,EUR,2.3283,0,999,P
12310,,2018-11,91083,2018-08-31 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,,EUR,216.801,0,999,P
11621,,2018-11,90630,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,91.26,0,999,P
11410,,2018-07,90476,2018-05-29 00:00:00,2018-06-28 00:00:00,2018-06-28 00:00:00,,EUR,58.1607,0,999,P
11725,,2018-11,90676,2018-09-17 00:00:00,2018-10-16 00:00:00,2018-10-16 00:00:00,,EUR,42.12,0,999,P
11480,,2018-08,90556,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-07-02 00:00:00,,EUR,711.3834,0,999,P
12421,,2018-12,91167,2018-10-03 00:00:00,2018-11-02 00:00:00,2018-11-02 00:00:00,,EUR,65.3211,0,999,P
12277,,2018-07,90990,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,26.3133,0,999,P
10489,,2018-08,90065,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,69.3693,0,999,R
12079,,2018-11,90856,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,786.24,0,999,P
11262,,2018-01,90384,2017-12-01 00:00:00,2017-12-31 00:00:00,2017-12-31 00:00:00,,EUR,4261.5378,0,999,P
11702,,2018-11,90668,2018-09-09 00:00:00,2018-10-08 00:00:00,2018-10-08 00:00:00,,EUR,231.66,0,999,P
12415,,2018-07,91165,2018-05-19 00:00:00,2018-06-18 00:00:00,2018-06-18 00:00:00,,EUR,1646.7048,0,999,P
11188,,2018-07,90261,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,33.93,0,999,P
12379,,2018-10,91131,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,327.015,0,999,P
11965,,2018-11,90801,2018-09-17 00:00:00,2018-10-16 00:00:00,2018-10-16 00:00:00,,EUR,288.522,0,999,P
10663,,2018-10,90155,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,50473.5075,0,999,R
12108,,2018-08,90892,2018-07-28 00:00:00,2018-07-28 00:00:00,2018-07-28 00:00:00,,EUR,3978.9009,0,999,P
11480,,2018-09,90578,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,711.3834,0,999,P
11617,,2018-11,90628,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,427.5414,0,999,P
11472,,2018-10,90503,2018-08-29 00:00:00,2018-09-28 00:00:00,2018-09-28 00:00:00,,EUR,733.8825,0,999,P
11394,,2018-11,90464,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,442.26,0,999,P
11577,,2017-05,90616,2017-03-14 00:00:00,2017-04-13 00:00:00,2017-04-13 00:00:00,,EUR,42.12,0,999,P
10663,,2018-07,90149,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,435375.3222,0,999,R
10972,,2018-07,90227,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,184.7313,0,999,P
11849,,2018-10,90746,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,375405.3459,0,999,P
11726,,2017-12,90678,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-11-30 00:00:00,,EUR,0.1872,0,999,P
12115,,2018-10,90904,2018-08-18 00:00:00,2018-09-17 00:00:00,2018-09-17 00:00:00,,EUR,9708.2739,0,999,P
11480,,2018-07,90521,2018-05-20 00:00:00,2018-06-19 00:00:00,2018-06-19 00:00:00,,EUR,711.3834,0,999,P
11335,,2018-11,90447,2018-09-24 00:00:00,2018-10-24 00:00:00,2018-10-24 00:00:00,,EUR,59.6349,0,999,P
12310,,2018-07,91026,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,146.7765,0,999,P
12251,,2018-09,90975,2018-07-25 00:00:00,2018-08-24 00:00:00,2018-08-24 00:00:00,,EUR,220.5099,0,999,P
11524,,2018-11,90596,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,193.05,0,999,P
12056,,2018-08,90849,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,36.6327,0,999,P
10669,,2018-03,90165,2018-01-01 00:00:00,2018-01-31 00:00:00,2018-01-31 00:00:00,,EUR,398.7828,0,999,R
10081,,2018-07,90014,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,69.3693,0,999,R
11702,,2018-10,90670,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,147.42,0,999,P
10645,,2018-10,90141,2018-08-31 00:00:00,2018-09-14 00:00:00,2018-09-14 00:00:00,,EUR,41.0553,0,999,R
12310,,2018-11,91069,2018-08-31 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,,EUR,108.4005,0,999,P
12310,,2018-10,91113,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,1422.9306,0,999,P
12310,,2018-11,91078,2018-08-31 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,,EUR,7458.7383,0,999,P
12310,,2018-10,91112,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,186.9777,0,999,P
11469,,2018-11,90498,2018-09-05 00:00:00,2018-10-04 00:00:00,2018-10-04 00:00:00,,EUR,1698.1614,0,999,P
12310,,2018-07,91021,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,225.0612,0,999,P
10615,,2018-10,90113,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,41.0553,0,999,R
11849,,2018-11,90740,2018-09-05 00:00:00,2018-10-05 00:00:00,2018-10-05 00:00:00,,EUR,4749.03,0,999,P
11472,,2018-09,90501,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,866.3265,0,999,P
11262,,2018-02,90354,2017-12-06 00:00:00,2018-01-05 00:00:00,2018-01-05 00:00:00,,EUR,2340,0,999,P
10632,,2018-08,90124,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,42.471,0,999,R
11188,,2018-12,90297,2018-10-02 00:00:00,2018-11-01 00:00:00,2018-11-01 00:00:00,,EUR,150.93,0,999,P
12310,,2018-08,91051,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,9514.2996,0,999,P
10661,,2018-05,90146,2018-03-02 00:00:00,2018-04-01 00:00:00,2018-04-01 00:00:00,,EUR,304.2,0,999,R
12007,,2018-11,90823,2018-09-02 00:00:00,2018-10-25 00:00:00,2018-10-25 00:00:00,,EUR,543.6288,0,999,P
10675,,2018-08,90174,2018-06-27 00:00:00,2018-07-27 00:00:00,2018-07-27 00:00:00,,EUR,29053.44,0,999,R
11082,,2018-11,90247,2018-09-30 00:00:00,2018-10-30 00:00:00,2018-10-30 00:00:00,,EUR,67.2516,0,999,P
12310,,2018-07,91031,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,230.4081,0,999,P
10394,,2018-09,90040,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,69.3693,0,999,R
11709,,2018-06,90672,2018-04-22 00:00:00,2018-05-22 00:00:00,2018-05-22 00:00:00,,EUR,1523.8548,0,999,P
11514,,2018-06,90585,2018-04-03 00:00:00,2018-05-03 00:00:00,2018-05-03 00:00:00,,EUR,242.3889,0,999,P
11480,,2018-09,90539,2018-07-04 00:00:00,2018-08-03 00:00:00,2018-08-03 00:00:00,,EUR,900.3852,0,999,P
10669,,2018-05,90163,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,,EUR,364.9113,0,999,R
12310,,2018-08,91039,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,48.6018,0,999,P
11480,,2018-08,90560,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-07-02 00:00:00,,EUR,711.3834,0,999,P
10693,,2018-10,90202,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,23400,0,999,R
12191,,2018-11,90939,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,561.6,0,999,P
12012,,2018-11,90826,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,24.57,0,999,P
11480,,2018-07,90516,2018-05-14 00:00:00,2018-06-13 00:00:00,2018-06-13 00:00:00,,EUR,711.3834,0,999,P
11067,,2018-11,90244,2018-09-30 00:00:00,2018-10-30 00:00:00,2018-10-30 00:00:00,,EUR,189.9612,0,999,P
11262,,2018-04,90360,2018-02-17 00:00:00,2018-03-19 00:00:00,2018-03-19 00:00:00,,EUR,2340,0,999,P
10619,,2018-10,90115,2018-08-31 00:00:00,2018-09-14 00:00:00,2018-09-14 00:00:00,,EUR,49.5495,0,999,R
10643,,2018-08,90138,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,41.0553,0,999,R
12063,,2018-11,90850,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,221.13,0,999,P
11188,,2018-08,90319,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-08-01 00:00:00,,EUR,150.93,0,999,P
10669,,2018-08,90171,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,388.6623,0,999,R
12310,,2018-10,91088,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,5.3703,0,999,P
12310,,2018-06,91019,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,9.7695,0,999,P
12007,,2018-11,90824,2018-09-17 00:00:00,2018-10-16 00:00:00,2018-10-16 00:00:00,,EUR,492.6636,0,999,P
12310,,2018-06,91004,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,19.539,0,999,P
11480,,2018-09,90576,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,711.3834,0,999,P
12379,,2018-08,91142,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-08-01 00:00:00,,EUR,1260.4293,0,999,P
11262,,2018-04,90415,2018-03-01 00:00:00,2018-03-31 00:00:00,2018-03-31 00:00:00,,EUR,500.0346,0,999,P
10643,,2018-06,90136,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,41.0553,0,999,R
11856,,2018-09,90749,2018-06-30 00:00:00,2018-08-04 00:00:00,2018-08-04 00:00:00,,EUR,177.84,0,999,P
11632,,2018-07,90636,2018-05-06 00:00:00,2018-06-05 00:00:00,2018-06-05 00:00:00,,EUR,351,0,999,P
11645,,2018-11,90638,2018-09-27 00:00:00,2018-10-27 00:00:00,2018-10-27 00:00:00,,EUR,2831.4,0,999,P
11379,,2018-11,90461,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,312.39,0,999,P
10627,,2018-10,90118,2018-08-31 00:00:00,2018-09-14 00:00:00,2018-09-14 00:00:00,,EUR,41.0553,0,999,R
12112,,2018-08,90901,2018-06-25 00:00:00,2018-07-25 00:00:00,2018-07-25 00:00:00,,EUR,3277.17,0,999,P
12403,,2018-10,91157,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-10-01 00:00:00,,EUR,12556.089,0,999,P
12291,,2018-10,91000,2018-08-08 00:00:00,2018-09-07 00:00:00,2018-09-07 00:00:00,,EUR,225.3771,0,999,P
12310,,2018-10,91107,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,19.7145,0,999,P
11439,,2018-11,90493,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,259.74,0,999,P
12310,,2018-10,91100,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,202.1526,0,999,P
11480,,2018-07,90508,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,900.3852,0,999,P
12018,,2018-08,90829,2018-06-03 00:00:00,2018-07-03 00:00:00,2018-07-03 00:00:00,,EUR,1061.1081,0,999,P
12310,,2018-10,91085,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,202.1409,0,999,P
11262,,2018-07,90390,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,12595.3893,0,999,P
11262,,2017-09,90397,2017-07-15 00:00:00,2017-08-14 00:00:00,2017-08-14 00:00:00,,EUR,731.8116,0,999,P
12310,,2018-11,91080,2018-08-31 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,,EUR,9.8514,0,999,P
12403,,2017-12,91153,2017-11-01 00:00:00,2017-12-01 00:00:00,2017-12-01 00:00:00,,EUR,1056.6621,0,999,P
11345,,2018-09,90452,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,8767.98,0,999,P
12048,,2018-11,90846,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,24.57,0,999,P
10636,,2018-10,90129,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,35.3925,0,999,R
11480,,2018-09,90573,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,711.3834,0,999,P
11914,,2018-11,90770,2018-09-12 00:00:00,2018-10-11 00:00:00,2018-10-11 00:00:00,,EUR,42.12,0,999,P
11769,,2018-11,90684,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,143.91,0,999,P
11577,,2018-04,90617,2018-02-14 00:00:00,2018-03-16 00:00:00,2018-03-16 00:00:00,,EUR,49.14,0,999,P
12046,,2018-06,90843,2018-04-11 00:00:00,2018-05-11 00:00:00,2018-05-11 00:00:00,,EUR,76.8573,0,999,P
12045,,2018-09,90838,2018-08-02 00:00:00,2018-08-02 00:00:00,2018-08-02 00:00:00,,EUR,60.84,0,999,P
12265,,2018-11,90987,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,16.38,0,999,P
12155,,2018-11,90926,2018-09-17 00:00:00,2018-10-16 00:00:00,2018-10-16 00:00:00,,EUR,84.24,0,999,P
10680,,2018-06,90182,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,831.1914,0,999,R
12108,,2018-08,90883,2018-07-18 00:00:00,2018-07-18 00:00:00,2018-07-18 00:00:00,,EUR,115.011,0,999,P
11933,,2018-08,90783,2018-06-20 00:00:00,2018-07-04 00:00:00,2018-07-04 00:00:00,,EUR,1298.6766,0,999,P
11198,,2018-04,90330,2018-02-01 00:00:00,2018-03-03 00:00:00,2018-03-03 00:00:00,,EUR,67.0644,0,999,P
11198,,2018-05,90340,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,,EUR,15835.2714,0,999,P
11262,,2018-05,90363,2018-03-20 00:00:00,2018-04-19 00:00:00,2018-04-19 00:00:00,,EUR,2340,0,999,P
10650,,2018-10,90144,2018-08-31 00:00:00,2018-09-10 00:00:00,2018-09-10 00:00:00,,EUR,41.0553,0,999,R
10629,,2018-10,90120,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,55.2123,0,999,R
10706,,2018-08,90213,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,476.3538,0,999,R
12303,,2018-10,91003,2018-07-16 00:00:00,2018-09-01 00:00:00,2018-09-01 00:00:00,,EUR,67454.478,0,999,P
11480,,2018-08,90565,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-07-02 00:00:00,,EUR,900.3852,0,999,P
12413,,2018-08,91163,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-08-01 00:00:00,,EUR,904.3398,0,999,P
11480,,2018-07,90507,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,900.3852,0,999,P
11262,,2018-06,90367,2018-04-28 00:00:00,2018-05-28 00:00:00,2018-05-28 00:00:00,,EUR,5850,0,999,P
10705,,2018-10,90212,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,17.4213,0,999,R
12207,,2018-11,90953,2018-09-18 00:00:00,2018-10-17 00:00:00,2018-10-17 00:00:00,,EUR,603.72,0,999,P
10464,,2018-07,90045,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,33837.5349,0,999,R
10637,,2018-07,90131,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,41.0553,0,999,R
11472,,2018-09,90504,2018-07-31 00:00:00,2018-08-30 00:00:00,2018-08-30 00:00:00,,EUR,5733.585,0,999,P
11514,,2018-09,90586,2018-07-07 00:00:00,2018-08-06 00:00:00,2018-08-06 00:00:00,,EUR,13379.535,0,999,P
12069,,2018-11,90853,2018-09-18 00:00:00,2018-10-18 00:00:00,2018-10-18 00:00:00,,EUR,28314,0,999,P
11702,,2018-11,90660,2018-09-11 00:00:00,2018-10-11 00:00:00,2018-10-11 00:00:00,,EUR,64.35,0,999,P
12085,,2018-11,90861,2018-09-29 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,,EUR,81.9,0,999,P
11067,,2018-09,90242,2018-07-31 00:00:00,2018-08-30 00:00:00,2018-08-30 00:00:00,,EUR,189.2709,0,999,P
11480,,2018-08,90525,2018-06-03 00:00:00,2018-07-03 00:00:00,2018-07-03 00:00:00,,EUR,711.3834,0,999,P
11198,,2018-10,90337,2018-08-15 00:00:00,2018-09-14 00:00:00,2018-09-14 00:00:00,,EUR,1140.75,0,999,P
10671,,2018-02,90172,2017-12-03 00:00:00,2018-01-02 00:00:00,2018-01-02 00:00:00,,EUR,72231.12,0,999,R
11188,,2018-08,90316,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-08-01 00:00:00,,EUR,150.93,0,999,P
11262,,2018-01,90353,2017-11-12 00:00:00,2017-12-12 00:00:00,2017-12-12 00:00:00,,EUR,2340,0,999,P
12194,,2018-08,90944,2018-06-09 00:00:00,2018-07-09 00:00:00,2018-07-09 00:00:00,,EUR,21.1653,0,999,P
12310,,2018-07,91020,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,200.7252,0,999,P
11293,,2018-09,90427,2018-07-31 00:00:00,2018-08-30 00:00:00,2018-08-30 00:00:00,,EUR,213.0102,0,999,P
12310,,2018-06,91010,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,8054.865,0,999,P
12310,,2018-07,91028,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,29.3553,0,999,P
11345,,2018-11,90453,2018-10-01 00:00:00,2018-10-31 00:00:00,2018-10-31 00:00:00,,EUR,36814.2138,0,999,P
11188,,2018-08,90275,2018-06-10 00:00:00,2018-07-10 00:00:00,2018-07-10 00:00:00,,EUR,33.93,0,999,P
11649,,2018-11,90640,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,205.2765,0,999,P
11480,,2018-07,90515,2018-05-13 00:00:00,2018-06-12 00:00:00,2018-06-12 00:00:00,,EUR,711.3834,0,999,P
12091,,2018-11,90865,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,229.32,0,999,P
12310,,2018-10,91103,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,5.3703,0,999,P
11480,,2018-07,90509,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,711.3834,0,999,P
11410,,2018-09,90485,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,13.0572,0,999,P
10594,,2018-09,90099,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,69.3693,0,999,R
11865,,2018-11,90753,2018-10-01 00:00:00,2018-10-31 00:00:00,2018-10-31 00:00:00,,EUR,236.925,0,999,P
12114,,2018-12,90903,2018-10-02 00:00:00,2018-11-01 00:00:00,2018-11-01 00:00:00,,EUR,273.9438,0,999,P
11599,,2017-06,90622,2017-04-15 00:00:00,2017-05-15 00:00:00,2017-05-15 00:00:00,,EUR,42.12,0,999,P
12121,,2018-11,90907,2018-09-10 00:00:00,2018-10-10 00:00:00,2018-10-10 00:00:00,,EUR,138.7386,0,999,P
10061,,2018-10,90002,2018-08-12 00:00:00,2018-09-11 00:00:00,2018-09-11 00:00:00,,EUR,69.3693,0,999,R
12310,,2018-07,91084,2018-05-02 00:00:00,2018-06-01 00:00:00,2018-06-01 00:00:00,,EUR,5328.2853,0,999,P
11794,,2018-11,90692,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,1401.5664,0,999,P
11435,,2018-11,90492,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,638.82,0,999,P
12093,,2018-10,90867,2018-08-02 00:00:00,2018-09-01 00:00:00,2018-09-01 00:00:00,,EUR,18540.288,0,999,P
11067,,2018-08,90241,2018-06-30 00:00:00,2018-07-30 00:00:00,2018-07-30 00:00:00,,EUR,190.7334,0,999,P
10669,,2018-05,90168,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,,EUR,383.1633,0,999,R
11412,,2018-07,90489,2018-05-16 00:00:00,2018-06-15 00:00:00,2018-06-15 00:00:00,,EUR,204.1065,0,999,P
10666,,2018-09,90160,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,3244.5504,0,999,R
11188,,2018-07,90265,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,33.93,0,999,P
12379,,2018-10,91134,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,222.885,0,999,P
11625,,2018-11,90632,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,442.26,0,999,P
12194,,2018-10,90946,2018-09-01 00:00:00,2018-09-01 00:00:00,2018-09-01 00:00:00,,EUR,21.1653,0,999,P
12185,,2018-11,90937,2018-09-19 00:00:00,2018-10-18 00:00:00,2018-10-18 00:00:00,,EUR,437.58,0,999,P
10631,,2018-10,90122,2018-08-31 00:00:00,2018-09-10 00:00:00,2018-09-10 00:00:00,,EUR,41.0553,0,999,R
11480,,2018-09,90543,2018-07-08 00:00:00,2018-08-07 00:00:00,2018-08-07 00:00:00,,EUR,711.3834,0,999,P
10464,,2018-10,90059,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,2106.0702,0,999,R
11514,,2018-12,90588,2018-10-03 00:00:00,2018-11-02 00:00:00,2018-11-02 00:00:00,,EUR,13834.6299,0,999,P
11967,,2018-10,90812,2018-08-04 00:00:00,2018-09-03 00:00:00,2018-09-03 00:00:00,,EUR,8324.316,0,999,P
11785,,2018-11,90688,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,758.16,0,999,P
12250,,2018-08,90972,2018-06-06 00:00:00,2018-07-06 00:00:00,2018-07-06 00:00:00,,EUR,330.408,0,999,P
11849,,2018-10,90741,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-10-01 00:00:00,,EUR,317577.429,0,999,P
